de|1) that [Thag ring ngos 'dzin gyi phrad rang dbang can zhig ...Dus de'i bar,...Dus de'i ring,...Rgyu mtshan de la brten nas,...De dang 'dra ba,...De la ci yod]; 2) = ste after final DA [Ming mtha' da yig gi rjes su sbyar rgyu'i lhag bcas kyi sgra'i rkyen zhig ...Da] that, (as {lhag bcas} abbrev]
de'ang|furthermore
de'ang|with regard to that, in this regard/ that is to say ..
de ba|deng today
de bas|But,
de bas|compared to that. more than that, therefore
de bas kyang|even more than that
de bas kyang|is even more [rare]
de bas|moreover
de bas na|for that reason; consequently, hence, therefore, so. this being so, this being the case. Syn {des na}
de bas|therefore
de bas|Therefore,
de bas|therefore; compared to that
deb bklogs|read a book
deb|book; manual
deb bris|write a book
de bi|goddess, {lha mo}
de 'brel|connected with that, concerning that, with regard to that
'debs|1) to sow, to plant. 2) a verbalizer 3) to throw / cast / strike / hit 4) puncheon, time
deb sbyor|composition, syntax
deb skyel|1) record something in a book; 2) Yig zam deb skyel (/ registration, recording
'debs pa|to cast, throw, strike, hit; to sow/ to offer; {'debs pa, btab pa, gdab pa, thob} trans. v
deb ther|anal, chronicle, records, documents, records, catalogues, registers, lists, books
deb ther dkar po|White Annals composed by dge '. dun chos 'phel
deb ther dmar po|Red Annals
deb ther dmar po|Red Annals [deb ther dmar po'i 1st "hu lan deb gter", by tsal pa kun dga' rdo rje in the 6th fire dog year, Indian royal families and sh'akya'i gdung rabs &, Chinese rgyal rabs, mongolian rgyal rabs, T's btsan po rim byon and sa skya bas dbang bsgyur ba yan chad, T's arising of dharma skabs bzhi yod pa &, khyad par du rgya yig gi deb ther mang du drangs nas rgya bod bar gyi 'brel lam zhib tu bkod pa zhig yin, sngar bris ma thar thor las par ma med, de'i author tsal pa si tu dge ba'i blo gros yin par bshad tshul yang yod, peking mi rigs dpe skrun khang gis lcags par du bskrun yod, gzhan yang by pan chen bsod nams grags pa in the ninth earth dog yr sbyar ba'i kha skong ma deb ther dmar po new also.1346...(1478-1554)...(1538...]
deb ther dmar po|Red Annals written by Tshal pa kun dga' rdo rje in 1346; by Kunga Dorje (1309-1364), (tshal pa si tu kun dga' rdo rje)
deb ther dmar po|The Red Annals (historical work written in 1346), Red Annals
deb ther|historical book, annals
deb ther rgya mtsho|Ocean Annals written by Drag Gon Shabdrung, brag dgon zhabs drung
deb ther sngon po|Blue annals [by {'gos klo tsa ba gzhon nu dpal}R]
deb ther sngon po|Blue Annals; composed by 'gos lo tsa ba between 1476 and 1478. by {'gos klo tsa ba gzhon nu dpal} [1392 - 1481]
de byung 'brel|causal relationship; causal relationship, related as that arisen from it, relationship, resultant
de 'byung 'brel|relation of origination [ggd]
de byung gi 'brel ba|causal realtionship
de byung gi 'brel ba|relationship of origination
de bzhin bla ma dge 'dun te|the teacher is also the sangha
de bzhin bya'o|{phu bo gsungs na bdag gis de bzhin bya'o} if my older brother asks me to do this, I will act accordingly
de bzhin dmigs pa|seeing things as they are
de bzhin du|also
de bzhin du|in the same way
de bzhin du|likewise
de bzhin du|Likewise,
de bzhin du|similarly
de bzhin du|Similarly,
de bzhin gshegs dge'i zhi gnas|Shamatha that delights the tathagatas. The shamatha state at the first bhumi which is embraced with insight into emptiness
de bzhin gshegs dgyes zhi gnas|Shamatha that delights the tathagatas. The shamatha state at the first bhumi which is embraced with insight into emptiness
de bzhin gshegs pa|1) the Tathagata, (Syn. the Buddha), 2) tathagata, 'thus-gone', one gone to suchness; one who has gone thus [to nirvana], a buddha
de bzhin gshegs pa dang gshegs ma|male and female tathagatas
de bzhin gshegs pa dgyes pa'i bsam gtan|the dhyana that delights the tathagatas
de bzhin gshegs pa drug|the five buddhas + Vajrasattva / Vajradhara; [TRS 137-4] 5chn
de bzhin gshegs pa'i bsam gtan|{zhi gnas lhag mthong zung du 'brel ba'o}
de bzhin gshegs pa'i chos kyi 'khor lo|the Tathagata's Dharma Wheel
de bzhin gshegs pa'i chos sku|the Tathagata's dharmakaya
de bzhin gshegs pa'i dge ba bsam gtan|the virtuous dhyana of the Thusgone
de bzhin gshegs pa'i gsung rab dngos|the Transcendent One's own teachings
de bzhin gshegs pa'i gzungs lnga|[TRS 80-1]
de bzhin gshegs pa'i mchod rten|a stupa for the Tathagata
de bzhin gshegs pa'i mtshan gyi rnam grangs|Names or Epithets of the Buddha
de bzhin gshegs pa'i rigs|the tathagata family
de bzhin gshegs pa'i sku|a statue of the Buddha
de bzhin gshegs pa'i sku la ngan sems kyis khrag phyung ba|to draw blood from the body of a tathagata with evil intent
de bzhin gshegs pa'i snying po|buddha nature
de bzhin gshegs pa'i snying po can|endowed with an enlightened essence
de bzhin gshegs pa'i snying po|Tathagata essence, tathagata-garbha. [buddha nature, enlightened essence]. Tathagata garbha, inherent Buddha nature; the tathagata essence, [buddha nature, enlightened essence], tathagata-garbha, tathagata garbha/ buddha nature/ essence for attaining experience of suchness
de bzhin gshegs pa'i snying po|tathagatagarbha/ "buddha nature" [sutra context] potential/ heart essence for attaining (state of) suchness [Dzogchen context] potential/ heart essence that consitutes attaining (state of) suchness
de bzhin gshegs pa'i snying po|Tathagata garbha. Same as 'buddha nature' and sugatagarbha
de bzhin gshegs pa i snying po|the tathagata essence, [buddha nature, enlightened essence]
de bzhin gshegs pa i stobs bcu|the ten powers of a tathagata, {stobs bcu}
de bzhin gshegs pa'i stobs bcu|the ten powers of a tathagata, {stobs bcu}
de bzhin gshegs pa'i thugs rje sum cu rtsa gnyis|[TRS 50-5]
de bzhin gshegs pa'i ye shes kyi snying po|Wisdom essence of the tathagatas. Same as sugatagarbha
de bzhin gshegs pa'i yi ge brgya pa|Hundred Syllables of the Tathagatas
de bzhin gshegs pa la ngan sems kyis khrag phyung ba|maliciously causing a Tathagata to bleed, one of the {mtshams med pa lnga} five boundless Offenses
de bzhin gshegs pa ma byung ba i sku la ngan sems kyis khrag phyung ba|to draw blood from the body of a tathagata with evil intent
de bzhin gshegs pa rdo rje'i rigs rnam|the Tathagatas of the Vajra Family
de bzhin gshegs pa|Tathagata. 'Thus-gone.' Same as a fully enlightened buddha. A buddha who has gone (gata) to the state of dharmata suchness (tatha)
de bzhin gshegs pa thams cad kyi de kho na nyid|Sarvatatha-gatatattvasam.graha na-ma maha-ya-nasu-tra; The Thusness of All Who Have Gone That Way
de bzhin gshegs pa thams cad kyi sku gsung thugs kyi gsang chen gsang ba 'dus pa shes bya ba brtag pa'i rgyal po chen po|Sarvathaagakaayavaakchittarahasyaguhyasamaajanaamamahaakalparaaja, Guhyasamaja Tantra
de bzhin nyid dmigs kyi bsam gtan|{mtshan ma med pa'i zhi gnas so}
de bzhin nyid gdod ma nas rang bzhin gyis rnam par dag pa|suchness that is naturally pure from the beginning
de bzhin nyid gsum|1) {nam mkha' 'gog pa gnyis}. 2) Jamgön Kongtrül's def: {chos nyid la khyad par med kyang chos can rten tha dad pa'i sgo nas gsum du gzhag pa ste, 'di ltar chos dge ba rnams kyi de bzhin nyid, chos mi dge ba rnams kyi de bzhin nyid, lung ma bstan rnams kyi de bzhin nyid de gsum mo}
de bzhin nyid gsum|the three kinds of suchness [R nam mkha' 'gog pa gnyis, in terms of different supports]
de bzhin nyid kyi ngo bo nyid|the identity of suchness
de bzhin nyid kyi ting nge 'dzin|samadhi of suchness; [detailed expl., Light of Wisdom, Vol. 2, page 89]
de bzhin nyid kyi ting nge 'dzin|Samadhi of suchness. The first of the 'three samadhis.'
de bzhin nyid kyi ting nge 'dzin|Suchness samadhi. The first of the three samadhis
de bzhin nyid kyi ting nge 'dzin|the samadhi of suchness; meditative absorption of suchness
de bzhin nyid|Skt tathata. suchness, just as it is, reality, thusness, as it is, state of being just as it is. Suchness, as one of the four noncompounds. Def. by Jamgön Kongtrül: {brjod dang rtog pa las 'das de bzhin nyid/ /ngag gis brjod pa dang yid kyis rtog pa'i yul las 'das pa'i chos nyid ni de bzhin nyid de 'phags pa'i mnyam gzhag rnam par mi rtog pa'i ye shes kho na'i spyod yul lo} / {de'i ming gi rnam grangs kyang stong pa nyid dang, mtshan ma med pa dang, yang dag pa'i mtha' dang, don dam pa dang, chos kyi dbyings} Syn {de kho na nyid}
de bzhin nyid|Suchness, Skt. tattva. Synonym for emptiness or the 'nature of things,' dharmata, it can also be used to describe the unity of dependent origination and emptiness
de bzhin|Syn {de mtshungs} that itself, that [pronounced]. like that, likewise, similarly, in the same way, so, also, further; further; correspondingly, in like manner, in like fashion, analogously
de ci lags|Why is that?
de ci phyir zhe na|Why is that?
'ded|1) q. to follow. 2) to drive / herd [animals] 3) to chase, go after, pursue
de dag gi steng na|above these
de dag ni|these, they
de dag sngon 'gro'i chos yin pa|the preliminaries are just preliminary
de dag|they; these, those
de dang cha 'dra ba'|corresponding to that
de dang der|{rnam pa lha de dang der snang ba las} there are many different forms of particular deities on which to meditate
de dang de|so and so, such and such; particular
de dang 'dra bar|it is the same for; x {'o na khyod kyi sems kyang de dang 'dra bar gsungs pa} well, it is the same for your mind, said [the Buddha]
de dang nye ba lnga|associated to {mtshams med lnga} [TRS 29:5]
ded|chasing; x {las kyi rlung dmar gyis rgyab nas ded} the fierce wind of your past actions will be chasing after you
ded do|escaped
ded dpon|1) guide seafaring. 2) captain
ded dpon|a sea captain; captain, steersman, trader, merchant, helmsman, pilot, leader of men. guide
ded dpon bzang po|Depon Zangpo; who requested the Buddha not to pass into nirvana
ded dpon dga' ba'i sde zhes|a seafarer by the name of Priyasena
ded dpon|guide
ded dpon gyi phung po'i bya ba rnams rdzogs|experienced and perfected everything possible as a seafarer
ded dpon nor chen|Captain Mahadhana
ded dpon nor chen zhes pa|a captain called Mahadhana
ded dpon rgya mtsho'i gling nas lag stong du phyir 'ong ba|a seafaring merchant returning home empty-handed from an island of jewels
de de bzhin no|"This is as it should be,"
de|{de} can be used as a {lhag bcas} and thus mean {de yang} 1) that. 2) Syn {ste} after 'd'
ded|imp. of {'ded pa}; p. of {'ded}
ded nas|chased
'ded pa|pursuer, persecutor, to go or walk behind, to drive; {'ded pa, bdas pa, bda' ba, ded} trans. v
de dus|At such a time,
de dus|At that time
de dus|but meanwhile,
de dus de nas|from that time on
de dus|In the meantime
de dus|now
de dus|now at that time
de dus|while
de ga|just that
de ga nang bzhin|like that, just like that
de ga rang|just that; that's right!
de gar|as soon as ...
de gas 'thus|to count as fulfilling the requirement
'deg pa|to lift, to raise, to elevate, to quake, shake, tremble
'degs|1) to lift raise up. 2) to support, 3) to weigh 4) to serve; to lift
'degs byed|to lift
de gshegs snying po|tathagata-essence, enlightened essence, buddha-nature
de gshegs sras bcas|Tathagatas and their sons. The buddhas who have gone (gata) to the state of dharmata suchness (tatha). Their sons are the bodhisattvas on the ten bhumis
'degs pa|{'degs pa, bteg pa, gdeg pa, theg} trans. v
'degs pa|khang chen 'degs pa'i ka ba - master pillar in the great house
'degs rten|resting upon
'deg|Syn {'degs}
de ha|One of the eight sub-continents
de'i bar la|on the way,
de'i che|Syn {de'i skabs}
de'i dam chos gsung pa|the presence of the Dharma; one of the {gzhan 'byor lnga} five events occurring through others, five circumstantial endowments; the presence of the Dharma, one of the {gzhan 'byor lnga} five events occurring through others, five circumstantial endowments
de'i dbang gis|consequently, therefore
de'i dbang gis|swayed by these
de'i don gyis|for that reason
de'i dus na|At the time,
de'i dus su|It was at this time that
de'i dus su|meanwhile
de'i dus su|now it happened that [...]
de'i dus su|Some time later,
de'i gzhi las|based thereon
de'i las ci yin dge slong rnams kyis zhus pa|the monks asked the Buddha what karma had led to all this
de'i las kyis|by those actions
de'i las ni|This is the karma that gave rise to all that occurred:
de'i mod la|instantaneously
de'i nang na|within/ among
de'i ngang nas|all the while
de'i ngang nas|during that
de'i 'og tu|after that
de'i 'og tu|followed by; after which
de'i phyir|because of that/ this; for that/ this reason . . .
de'i phyir|because of this; because of that; for that/ this reason.; therefore, for all of these reasons, that being the case; for these reasons; consequently, thus, accordingly
de'i phyir du|for this purpose
de'i phyir|for these reasons
de'i phyir na|it is for these reasons
de'i phyir|since
de'i rgyu mtshan gang yin zhe na|Why?; why is this you might ask
de'i rjes la|then
de'i rjes su 'jug pa'i dge 'dun yod pa|the existence of monastic order, one of the {gzhan 'byor lnga} five events occurring through others, five circumstantial endowments
de'i rkyen gyis|therefore
de'i sa pa|someone on that particular stage
de'i skabs|at that time
de'i skabs su|at that occasion
de'i skabs su|In the meantime,
de'i skabs su|Now,
de'i skad cig ma|at tha very moment / instant
de'i steng na|in addition to that; in addition to that
de'i thog la|in addition to
de'i tshe|In the meantime
de'i tshe|In the meantime,
de'i tshe|It was then that [...]
de'i tshe|Just then,
de'i tshe na|at that moment
de'i tshe|Now,
de'i tshe|then
de'i tshe|Then,
de'i tshe|While
de ka'i nang du|just so, exactly in that state, position
de ka|just that, no other than that
de kas kyang yong mod|that will do / suffice / be enough
de kho na bzhin du|exactly as
de kho na de bzhin nyid|single suchness
de kho na nyid|1) thatness, reality, suchness, thusness, natural state, real nature, real, That, what actually is, the real thing, state of being just as it is. Syn tathata {gnas lugs, stong pa nyid, de nyid, chos nyid, yang dag pa, de bzhin nyid}. can be abbreviated by {de nyid} reality; Skt. tattva or tatva, thatness itself. 2) that very same, that itself
de kho na nyid bstan pa'i mdo|the Tattvaprakasha sutra
de kho na nyid bzhi|the fourfold thatness [in {bskyed rim}
de kho na nyid du yongs su grub pa|the fully established reality, absolute reality / thatness / nature, Syn {yang dag pa'i mtha'}
de kho na nyid gsum|three realities
de kho na nyid|immanent reality; Syn {de nyid}
de kho na nyid khong du chud pa|understanding of thatness
de kho na nyid kyi don|the nature of thatness
de kho na nyid kyi mchod pa|the thatness offerings
de kho na nyid kyi skabs|in the context of thatness
de kho na nyid la rtog pa|to ponder reality, expl {grub mtha' la 'dzin pa}
de kho na nyid lta ba|a view of the real
de kho na nyid nyag cig|the single thatness
de kho na nyid rtogs pa|realization of thatness
de kho na nyid ston pa|teaching thatness
de kho na nyid ting nge 'dzin|samadhi of thatness, contemplation of Reality, tathata samadhi
de kho na nyid ye shes|the pristine cognition of reality
de kho na|That, suchness, {de kho na nyid} that itself, only that
de la'ang|furthermore
de la'ang|that is to say
de la|de'ang. . . - in this regard/ that is to say . . .
de la der snang|, ston - to display the [means] to the being to be tamed. Syn {de la der ston} to display the [means] to the being to be tamed
de la der ston|to display the [means] to the being to be tamed
de la 'dir|that is to say, here is, [formal way of commencing a composition; that is to say; [a way to open a discourse]
de la 'dir|this is, here is; to introduce the contents of a book / topic
de la|for this
de la|in this regard
de la|in this regard/ that is to say ..
de la|one day
de las|[1) 'byung khungs nges bzung,...De las ldog pa,...De las bzlog pa,...Rgyu brtson 'grus de las byung ba'i 'bras bu mkhas pa,...2) Dgar chos nges bzung,...De las gzhan pa gang yang med] than/ from/ of that
de las cir 'gyur zhe na|"If you ask: 'What will come from that?...'" or "If you ask: 'What is the consequence of that?...'" E.g., R75: 321.1 [mss]
de las gzhan du|moreover
de las gzhan du|otherwise, if not
de las gzhan na|"in other than that..." [mss]
de las gzhan|rather, on the other hand, oppositely
de las gzhan yang|besides that, apart from that
de las kyang|more than that
de las ldang ste 'chi'o|one can die only after having emerged from these states
de las lhag pa'i|greater
de las|rather than that
de las|rather; than that, from that
de la|thence, as to, concerning this, in this regard
de la thog mar|before that, prior to that,... [mss]
de la|upon it
de lhag|more than that, better than that
de lta bas na|for this reason, therefore, thus, therefore, this being so, consequently, that being so
de lta bu byung ba'i sde|narratives of former events as examples, one of the {gsung rab yan lag bcu gnyis} twelve divisions of the teachings
de lta bu byung ba|Parables; one of {gsung rab yan lag bcu gnyis}
de lta bu byung pa'i sde|the section of Parables
de lta bu'i|such as this, this
de lta bu|like that, as much, many as that, thus, so, such as this, that, similar; such as
de lta byung|parables; see {de lta bu byung pa'i sde}
